Badge,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
27113,1,0,0,0,0,0,0,0,13,69,195,55,34,50,43,110,52,71,6,4,1,0,0,0
27114,0,0,0,0,1,6,13,22,12,8,8,13,31,16,1,0,0,0,0,0,0,0,1,0
27117,0,0,0,0,0,0,0,1,7,12,19,10,6,12,42,10,23,41,1,0,0,0,0,0
27118,0,0,0,0,3,2,10,21,18,6,12,25,20,20,7,0,0,1,0,0,0,0,0,0
14807,0,0,0,0,0,132,436,519,292,406,107,302,438,380,403,123,0,0,0,0,0,0,0,0
15536,1,0,0,0,0,0,0,11,35,23,57,248,141,77,4,63,64,35,6,0,0,0,0,1
15537,0,0,0,0,0,0,0,26,19,56,167,30,5,34,39,47,34,4,0,0,0,0,0,0
16268,0,0,0,0,0,0,1,23,44,31,26,12,18,24,13,13,11,2,0,0,1,0,4,0
19102,0,1,0,0,0,0,1,54,68,30,64,67,25,45,52,52,37,10,0,4,29,19,8,6
19103,0,0,0,10,43,78,83,76,75,89,108,66,61,32,11,3,5,10,5,0,0,0,0,0
19104,6,3,17,2,0,328,1352,1111,3501,2306,2655,877,1258,2238,3820,695,595,1108,883,660,114,24,1,10
15541,0,0,0,0,0,3,14,5,8,10,7,15,4,14,9,2,0,0,3,1,2,0,0,0
27124,0,0,0,0,0,0,1,25,9,25,9,38,20,11,13,15,5,5,0,0,0,0,0,0
16271,0,0,0,0,3,6,4,11,14,10,7,12,11,12,7,16,0,0,2,0,0,0,0,0
19107,0,0,0,0,0,0,12,36,64,57,83,142,88,87,97,95,56,48,7,1,1,1,3,0
27127,0,0,0,0,0,1,0,59,28,21,21,45,15,26,18,19,7,1,0,1,0,0,0,0
27128,0,18,0,3,8,37,35,89,71,181,223,42,34,34,919,25,21,16,9,1,3,15,0,0
14817,0,0,0,0,3,0,2,7,5,32,75,49,48,51,12,44,78,7,0,0,5,0,0,0
19112,0,0,0,0,0,0,2,8,60,31,38,94,18,83,101,56,15,6,4,13,14,4,10,0
27131,0,0,0,0,1,1,10,10,0,3,1,9,1,0,0,0,0,0,0,0,0,0,0,0
14820,0,0,0,0,0,1,5,18,11,15,17,10,41,7,12,3,7,1,0,0,0,0,0,0
26406,0,0,4,0,1,15,58,170,129,167,100,220,287,159,155,74,22,9,11,6,15,14,0,0
14824,0,0,0,0,0,1,7,8,15,12,7,11,21,6,5,1,0,0,0,0,0,0,0,0
26407,0,0,0,0,0,0,0,0,16,53,33,30,9,31,30,25,34,3,0,3,1,9,6,0
15554,0,0,0,0,0,0,0,8,41,64,37,33,58,77,11,23,1,2,0,0,0,0,0,0
26408,0,0,0,12,74,36,26,60,58,72,57,47,62,19,6,0,0,0,0,0,0,0,0,0
27138,0,0,0,0,1,0,98,267,237,201,219,30,178,241,131,121,205,1,2,1,0,0,4,0
15556,0,0,0,0,0,0,2,1,7,21,25,15,8,82,23,26,58,16,2,0,1,0,0,0
27141,0,0,0,0,70,190,231,250,142,60,200,303,254,59,0,0,1,3,0,0,0,0,0,0
19125,8,0,0,0,0,6,26,37,54,100,80,236,220,168,191,103,88,69,20,11,4,4,25,4
27144,0,0,11,34,8,23,41,9,49,40,27,12,31,15,10,0,0,0,0,0,0,0,0,0
26418,0,0,0,0,0,0,2,0,12,1,11,2,14,10,3,0,0,0,0,0,0,0,0,0
14839,0,3,0,0,0,8,10,24,78,87,97,100,102,190,107,183,150,92,53,34,5,4,1,1
27150,0,0,0,0,0,0,0,0,1,3,73,25,7,18,18,12,28,24,26,0,1,0,0,0
26422,1,0,0,0,0,3,7,8,30,42,55,54,17,35,40,33,23,29,6,5,2,2,2,0
26424,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,37,0,0,0,0,0,4,1,0
27153,0,0,0,0,0,0,0,1,0,7,2,1,0,1,3,3,0,5,11,5,3,2,1,0
27154,0,0,0,0,0,0,0,0,10,46,29,19,25,6,19,20,19,24,43,9,0,0,0,0
14843,0,0,0,0,0,36,36,144,181,259,338,235,247,281,287,142,4,0,0,0,0,0,0,0
19137,6,4,3,19,2,10,4,28,115,401,393,630,613,478,434,494,567,651,364,48,44,5,0,1
26427,0,0,0,0,5,13,42,46,64,64,81,124,93,122,105,102,81,58,105,95,22,18,11,2
15574,0,0,0,0,3,0,49,70,74,91,100,38,12,16,61,34,0,0,2,2,0,0,0,0
18409,0,0,0,0,0,1,69,218,278,296,250,63,159,226,346,246,149,0,0,0,0,0,0,1
27157,0,0,0,0,0,3,11,55,58,45,56,11,20,10,21,13,1,0,0,0,0,0,0,0
26429,0,0,0,0,0,1,0,28,39,41,37,8,22,49,40,17,6,0,0,0,0,0,0,0
15576,1,0,0,0,0,0,0,0,6,4,26,17,3,25,28,46,21,60,32,1,0,2,0,2
15577,0,0,0,0,0,0,0,5,63,143,74,23,6,162,222,80,18,0,1,1,0,0,0,0
15578,0,0,0,0,0,0,1,9,73,72,187,80,44,200,140,104,24,18,7,0,1,2,3,0
25700,0,0,0,1,0,66,50,51,44,53,126,36,103,49,170,22,0,0,0,12,0,4,0,0
19140,0,0,0,0,0,2,17,44,70,84,42,53,63,27,37,40,23,1,0,0,0,1,1,0
25701,0,0,0,0,0,0,0,8,7,23,69,33,30,49,45,78,28,32,2,4,2,3,0,0
26430,3,0,0,0,0,0,0,1,11,38,36,11,22,82,47,200,22,2,0,1,2,1,0,1
27160,0,0,0,0,9,27,71,165,416,372,643,188,62,239,87,13,3,6,2,0,0,0,0,0
26432,0,0,0,0,0,0,16,171,272,227,192,149,140,147,156,72,57,9,11,1,3,2,0,0
19143,15,0,0,0,0,0,1,7,13,36,116,129,73,112,110,122,181,107,3,7,8,16,53,24
25705,0,0,0,0,0,0,16,112,120,99,101,117,79,117,104,66,37,1,1,0,2,0,0,0
15581,0,0,0,0,0,7,66,137,220,320,208,230,412,321,360,26,0,0,0,0,0,0,0,0
25706,0,0,0,0,0,3,457,1176,818,646,716,762,555,1127,1094,1392,129,36,0,0,0,0,0,0
26435,0,0,0,0,0,0,12,46,74,62,59,37,42,37,54,27,18,10,18,3,0,0,0,0
19146,0,0,0,1,4,0,3,51,72,61,34,15,17,25,36,51,30,5,1,5,3,2,0,1
25707,0,0,0,0,0,0,4,595,1236,969,892,306,512,861,1074,1226,45,12,2,5,2,0,0,0
26436,3,0,0,0,0,0,1,2,38,52,313,153,136,141,329,313,420,202,17,6,28,11,1,7
19147,0,0,0,0,0,0,1,30,63,175,123,130,209,71,212,233,142,160,83,2,1,0,0,0
26437,0,0,0,0,0,1,2,5,12,29,8,14,15,9,9,5,1,0,3,2,3,9,0,0
15584,0,0,0,0,0,0,0,4,0,2,9,6,5,8,17,12,14,2,4,0,0,4,0,0
25709,0,0,0,0,0,0,15,57,89,46,57,17,13,55,82,39,19,5,0,0,0,0,0,0
26438,0,0,0,0,0,4,1,5,2,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0
27167,0,0,0,0,0,2,13,106,88,113,161,137,73,94,60,101,22,3,3,0,1,0,0,0
19149,0,0,0,0,0,0,47,143,263,91,419,164,61,202,78,12,1,0,0,0,0,0,0,0
26439,0,0,0,0,3,9,71,29,53,16,33,77,17,26,15,5,1,0,0,0,0,0,0,0
14858,0,0,0,4,0,7,16,412,684,803,545,621,357,633,654,574,72,7,4,4,1,9,6,11
15587,2,0,0,3,92,521,431,416,800,474,415,456,537,394,561,611,265,85,29,6,16,13,9,0
26440,1,0,0,0,0,2,5,20,13,16,37,29,2,7,9,13,0,3,1,0,0,0,0,0
19151,0,0,0,0,0,0,2,6,5,0,0,2,0,0,5,4,2,2,0,4,2,3,0,0
27170,0,0,0,4,19,78,52,49,13,83,62,62,30,24,13,2,0,0,0,0,0,0,0,0
18423,0,0,0,0,0,0,2,429,707,1409,1776,25,275,685,2133,2194,1194,54,0,0,0,0,0,0
25714,0,0,0,0,0,0,0,40,49,158,121,9,39,112,86,93,133,40,0,0,2,3,0,0
25715,0,0,0,0,0,0,0,4,9,18,15,16,35,9,15,7,0,0,0,0,0,0,0,0
14862,0,0,0,0,0,0,1,0,5,67,67,73,4,54,85,31,80,24,14,0,0,0,0,0
18426,0,0,0,0,0,4,49,94,60,71,81,66,65,71,55,18,3,5,0,0,0,0,0,0
25716,0,0,0,0,0,0,0,10,57,189,249,260,197,214,310,225,131,7,13,0,0,0,0,0
26445,0,0,0,0,0,0,1,1,4,124,144,83,40,87,154,397,191,141,33,3,23,43,32,6
25717,0,0,0,0,0,0,0,0,8,12,22,4,1,9,40,22,23,24,4,12,7,5,4,3
15593,0,0,6,111,222,211,313,418,376,226,257,158,295,155,93,99,53,31,5,8,6,3,2,0
19157,1,0,0,0,0,0,112,114,76,119,80,68,116,58,62,91,52,15,4,0,3,5,8,3
19158,0,0,0,0,0,0,0,1,4,34,10,2,3,18,16,22,24,8,1,0,0,0,0,0
25719,0,0,0,0,0,0,1,1,20,5,13,8,36,27,6,3,0,0,1,1,0,0,0,0
27177,0,0,1,3,78,172,354,441,611,483,516,511,472,588,373,148,130,171,132,50,18,7,6,1
19159,0,0,1,0,1,1,2,15,52,110,118,79,100,117,109,146,97,66,22,6,12,0,0,0
27178,0,0,0,0,0,2,56,1,1,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0
27179,3,0,0,0,2,15,26,51,17,22,27,21,36,29,9,0,0,0,3,3,2,3,3,2
15597,4,0,0,0,0,0,53,258,201,179,407,251,286,214,266,201,304,173,82,18,10,14,6,1
17700,0,0,0,0,7,344,307,333,185,90,435,330,366,451,23,5,0,0,0,0,0,0,0,0
19160,0,0,0,0,0,23,667,520,383,423,436,337,611,403,331,244,5,8,6,7,2,0,0,0
25722,0,0,0,130,128,15,10,10,17,17,19,7,7,5,0,1,0,0,0,0,0,0,0,0
19161,0,0,0,1,0,18,50,204,69,173,240,180,75,304,256,38,23,2,4,8,32,16,6,0
26451,0,0,0,0,0,1,2,21,20,15,12,26,16,5,0,0,4,0,0,0,0,0,0,0
27180,0,0,0,2,197,680,177,229,140,93,99,115,25,3,0,0,0,0,0,0,0,0,0,0
19162,0,0,0,0,0,0,0,33,79,199,107,63,125,115,96,19,4,2,2,0,0,1,1,0
25723,0,0,0,0,1,32,73,93,131,90,93,114,89,118,49,18,3,10,27,8,3,4,4,0
19163,0,0,0,0,2,0,15,159,72,151,61,55,43,51,78,60,55,43,3,0,0,0,5,0
26453,0,4,0,1,0,18,16,28,33,39,41,17,17,21,57,10,4,0,0,0,0,0,0,0
27182,0,0,0,0,2,9,21,3,7,6,9,11,5,6,0,0,0,0,0,0,0,1,0,0
19164,0,0,0,0,0,0,14,51,44,35,40,7,26,32,46,36,2,1,0,1,1,0,0,0
27183,0,0,0,0,2,5,22,4,2,7,1,2,4,5,0,0,0,0,0,0,0,0,0,0
19165,0,0,0,0,0,0,0,0,1,2,2,0,4,71,4,1,0,0,0,0,2,0,0,0
17708,0,0,0,0,0,0,0,0,0,0,19,45,16,26,5,0,12,0,0,0,0,0,0,0
18437,0,0,0,0,0,0,30,31,21,44,23,16,10,34,36,30,0,0,2,0,0,0,0,0
27185,0,0,0,0,0,0,0,6,157,82,130,29,28,64,69,18,5,1,0,0,1,0,0,0
25728,0,0,25,91,57,54,57,93,93,104,90,100,75,1,1,0,2,0,0,0,0,0,0,0
18439,0,0,0,0,0,218,1337,1431,910,910,1441,465,859,1336,1553,2151,989,75,2,0,0,0,0,0
19168,0,0,0,0,0,0,3,60,104,106,78,41,49,82,166,83,133,31,0,0,1,0,0,0
26458,0,0,0,1,0,0,0,1,6,10,6,6,2,4,19,1,4,4,10,1,0,0,2,1
19169,0,0,0,0,0,0,14,236,397,348,330,173,243,400,338,468,504,246,65,5,10,3,25,0
17710,0,0,0,0,0,3,41,158,131,150,149,112,104,159,178,104,84,1,0,0,0,0,0,0
17712,0,0,0,0,0,9,26,44,60,40,41,50,46,79,59,31,23,2,0,0,0,0,0,0
19170,0,0,0,0,0,5,23,18,24,16,42,45,40,19,19,0,0,0,0,0,0,0,0,0
19171,0,0,0,0,0,0,11,51,32,58,33,36,82,94,60,76,1,4,3,0,1,0,0,0
25732,0,0,0,0,0,0,2,19,39,31,46,45,8,29,57,48,75,14,1,1,1,0,1,0
25733,0,0,0,0,0,0,2,9,0,15,30,77,91,47,117,16,2,7,5,1,7,0,4,1
26462,0,0,0,0,0,0,8,33,17,25,10,12,12,33,27,34,5,0,0,0,6,1,1,0
26463,23,1,0,0,0,2,5,34,25,16,51,68,94,91,97,70,80,117,14,10,8,12,6,6
27192,0,0,0,0,0,0,0,15,82,44,57,84,64,81,43,45,43,16,38,7,0,5,0,0
14881,0,0,0,0,0,0,2,17,113,115,132,79,57,350,281,77,69,39,18,2,1,0,0,1
27193,1,1,2,0,0,0,0,0,0,7,22,8,7,10,8,6,41,61,71,59,12,62,7,8
17717,0,0,0,0,0,0,0,13,131,158,106,78,47,151,85,99,75,91,42,6,3,4,2,0
25736,0,0,0,7,12,51,128,136,100,73,105,145,88,17,0,0,1,1,0,0,0,0,0,0
26465,0,0,0,3,22,28,27,44,50,45,26,12,22,12,9,5,1,0,0,0,0,0,0,0
19176,0,0,0,0,7,109,193,126,117,113,153,117,114,165,22,4,8,11,0,0,0,0,0,0
25737,0,0,0,0,14,65,148,161,112,66,33,37,26,5,0,0,0,0,0,0,0,0,0,0
27195,0,0,0,0,2,26,74,64,33,4,30,38,41,34,49,3,0,0,0,0,0,0,0,0
27196,2,6,2,0,0,0,11,2,0,10,17,74,103,31,65,45,24,46,40,4,3,7,3,7
19178,0,0,2,1,0,1,4,72,396,199,156,40,86,155,176,214,117,36,22,12,1,0,3,1
25739,0,0,0,1,1,14,167,859,1013,1382,1001,994,1208,940,525,204,99,56,15,2,0,0,0,0
27197,0,0,0,0,0,0,0,32,24,69,103,29,23,64,71,300,33,0,0,0,0,0,0,0
14888,0,0,0,0,0,0,0,225,1291,2072,1450,253,518,2143,2278,2059,1854,784,355,24,2,6,0,0
14889,0,0,0,10,3,3,0,5,12,36,30,63,25,40,35,33,17,14,3,1,0,0,0,0
29300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25740,3,0,0,0,0,0,0,9,36,66,203,59,42,21,41,120,78,201,19,1,0,1,0,0
29305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19180,0,0,0,2,23,19,29,3,4,3,5,1,0,2,0,0,0,0,0,0,0,0,0,0
26470,0,0,0,9,30,29,27,18,12,32,12,13,10,26,5,2,0,1,0,0,0,0,0,0
29306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19181,0,0,0,0,9,22,26,187,209,195,199,85,148,175,138,182,188,63,15,15,7,43,11,9
29307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19182,0,0,0,0,0,0,55,236,190,202,203,42,165,224,163,229,35,3,1,2,0,1,0,0
25743,0,0,0,0,0,0,6,143,162,166,147,83,64,239,186,51,3,0,0,0,1,2,0,0
29308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25744,0,0,0,0,4,8,6,1,10,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0
29309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25745,0,0,0,0,0,13,15,23,34,43,36,21,22,28,44,24,1,0,0,0,0,0,0,0
19184,0,9,0,4,15,22,28,84,115,189,170,230,128,119,203,230,216,148,71,55,15,15,4,4
19185,0,0,0,6,62,169,131,130,92,131,92,114,179,119,65,20,0,9,4,3,1,0,0,0
26476,0,0,0,0,0,0,23,16,45,187,782,276,284,166,237,1527,536,90,43,4,0,0,0,0
25748,1,3,2,0,3,4,21,51,13,19,11,35,19,23,16,27,3,6,2,0,0,0,0,0
14895,0,0,0,0,0,0,23,18,14,12,21,21,20,29,17,5,0,2,0,0,0,0,0,0
26478,1,0,5,0,0,2,147,379,177,182,229,163,175,127,288,176,134,112,16,9,8,3,2,0
29310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19191,2,0,0,0,0,0,0,29,250,382,346,157,121,775,342,366,357,254,119,31,7,6,10,5
26481,0,0,0,0,0,0,0,0,6,27,26,57,21,83,114,107,114,94,66,39,19,11,6,3
29317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25753,0,0,0,0,0,0,1,38,19,99,51,13,38,65,105,48,16,0,0,0,0,0,0,0
26482,0,0,0,0,0,0,2,65,133,109,101,104,60,100,59,45,3,2,1,0,0,0,0,0
29318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18464,0,0,0,0,0,0,0,22,138,304,377,265,195,359,345,518,427,364,62,0,0,0,0,0
29319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26485,0,0,0,0,4,17,1,9,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0
25757,0,0,0,6,7,65,73,71,64,55,66,72,74,56,18,12,10,8,1,3,0,0,0,0
26487,0,0,0,0,0,7,13,4,7,12,8,5,19,24,15,0,0,0,0,0,0,0,0,0
29320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25760,0,0,0,0,0,0,0,11,71,212,625,146,185,257,388,350,103,5,0,0,0,0,0,0
29325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17746,0,0,0,7,47,151,252,363,261,321,231,310,238,190,147,83,37,6,1,0,0,0,0,0
25765,0,0,0,0,0,0,0,326,798,905,642,364,476,669,821,701,642,303,161,89,5,0,0,0
26495,0,0,0,0,0,0,5,0,4,43,82,78,59,84,99,98,72,28,7,2,1,2,1,0
26499,0,1,3,1,14,6,2,14,38,59,48,25,27,47,60,86,24,0,0,5,0,0,4,1
28600,0,0,0,0,15,47,49,67,51,25,29,52,33,17,0,0,0,0,0,0,0,0,0,0
29330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28601,0,0,0,0,0,0,0,4,9,18,23,11,16,12,12,11,6,5,0,0,0,0,0,0
29331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28602,0,0,0,0,0,0,3,6,19,11,28,5,6,20,17,9,12,4,5,1,2,0,1,0
29332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28603,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
29333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28604,5,1,0,0,0,0,2,514,292,64,99,65,19,176,71,98,102,14,9,4,9,59,43,9
29334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28605,0,0,0,0,0,0,0,2,18,26,48,52,40,18,17,21,1,3,3,3,1,1,0,0
17751,0,0,0,0,0,0,0,12,10,23,37,0,39,10,6,3,0,0,0,0,0,0,0,0
29335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28606,0,0,0,0,0,0,2,10,20,31,37,13,9,10,14,23,12,0,0,0,0,0,0,0
18481,0,0,0,0,0,0,0,22,36,124,98,23,145,192,272,128,176,74,0,0,0,3,1,0
29336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28607,0,0,0,0,0,0,22,138,82,77,81,33,80,81,96,90,5,0,3,0,0,0,0,0
29337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28608,0,0,0,14,84,113,161,157,87,86,150,182,161,42,0,0,0,0,0,0,0,0,0,0
28609,0,0,0,0,0,0,0,2,15,17,23,57,21,16,33,43,17,39,20,3,2,8,1,0
25774,0,0,0,0,0,0,14,18,43,49,46,29,32,32,54,54,10,5,1,3,0,0,0,0
18484,0,0,0,0,0,3,98,134,56,56,92,3,51,57,98,259,62,0,0,0,0,0,0,0
29339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18485,0,0,0,0,0,0,0,5,165,31,40,22,14,11,29,7,13,0,1,0,0,0,0,0
25776,0,0,0,0,0,0,27,101,115,47,44,18,21,78,84,37,4,0,34,25,4,20,22,0
18487,0,0,0,0,0,0,78,108,108,77,70,96,46,56,41,16,0,18,7,0,1,1,0,0
25777,1,0,0,1,9,31,49,32,54,13,522,42,28,19,2,0,0,2,0,0,0,0,0,0
18489,0,0,0,0,0,0,17,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25779,0,0,0,0,0,0,54,52,70,71,63,57,73,58,55,86,50,19,4,2,2,1,1,1
28610,0,0,0,1,0,0,6,21,4,49,13,14,5,6,9,21,1,0,0,0,1,0,0,0
29340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28612,1,0,0,0,0,1,1,2,50,55,77,163,96,46,92,151,64,12,2,9,5,0,0,0
29342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28613,0,0,0,0,0,0,0,8,29,21,25,23,4,17,12,12,25,3,0,0,8,0,0,0
29343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28614,0,0,0,0,0,0,0,0,2,3,10,7,23,9,0,1,2,2,0,1,1,0,0,0
29344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28615,0,0,0,0,0,0,0,10,8,37,45,24,9,15,23,10,14,0,0,1,0,0,0,1
25780,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0
29345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28616,0,0,0,0,0,0,7,82,95,74,134,89,57,62,136,122,66,10,1,0,0,0,0,0
29346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17763,0,0,0,0,0,0,30,326,788,1540,1682,1049,952,1423,1223,461,144,36,1,0,0,0,1,0
25782,0,0,0,0,0,0,0,8,18,17,10,6,12,10,10,1,0,0,0,0,0,0,0,0
29347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25783,0,0,0,0,0,0,0,0,10,112,98,88,27,29,66,68,34,6,0,0,0,0,0,0
29348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25785,0,0,0,0,55,30,34,15,69,2,29,2,53,0,0,0,0,2,0,0,0,0,0,0
18496,5,0,0,5,2,22,15,19,35,36,31,23,13,43,31,30,15,6,1,0,0,0,0,0
25786,2,0,0,0,0,0,0,104,296,193,190,99,27,167,396,246,56,17,4,0,0,13,123,1
18497,0,0,0,0,0,0,1,19,42,58,266,60,27,50,75,151,100,30,21,12,0,2,0,0
25787,0,0,0,0,0,0,4,8,21,27,36,28,16,35,46,32,2,0,1,0,0,0,0,0
18498,0,0,0,0,0,0,0,4,73,95,132,130,41,195,195,110,102,31,1,0,0,0,0,0
28620,0,0,0,0,0,0,0,0,56,52,73,9,4,68,9,21,81,18,0,0,0,0,0,0
29350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28623,0,0,0,0,0,0,0,0,8,13,27,17,7,14,23,20,4,4,0,0,0,0,0,0
29353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28624,0,0,0,0,0,0,0,9,4,0,4,0,1,18,39,20,3,0,0,0,2,0,0,0
29354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28625,0,0,0,0,0,0,0,17,14,12,22,31,31,37,22,14,5,0,0,0,0,0,0,0
25790,0,0,0,0,0,0,0,443,1789,2986,2424,3991,843,1910,4046,3295,46,0,0,0,0,0,0,0
29355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28626,0,0,0,1,2,2,2,1,14,21,11,14,2,2,1,3,1,1,3,1,0,0,0,0
25791,0,0,0,0,0,0,25,31,28,18,18,37,8,14,18,16,2,0,0,1,9,7,0,0
29356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25792,0,0,0,0,0,0,0,6,26,39,61,18,19,40,47,58,10,0,0,0,0,0,0,0
29357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28628,0,0,0,0,0,9,7,3,5,8,2,15,11,0,0,0,0,0,0,0,0,0,0,0
29358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28629,0,0,0,0,0,0,2,10,10,6,12,5,6,8,18,3,0,0,1,0,0,1,0,0
29359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25795,0,0,0,0,0,0,1,11,27,74,82,68,53,29,49,53,51,11,2,0,0,0,0,0
25796,0,0,0,0,0,0,92,44,68,66,110,49,36,52,22,22,3,0,1,1,0,0,0,0
29360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28631,0,0,0,0,1,26,44,116,81,29,75,84,80,55,7,2,0,0,0,2,1,0,0,0
29361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
